# index L from 0..N (L=0 and L=N unused)
nan
nan
1.221364315763382447e+00
1.938596382471076129e+00
2.243323755062558433e+00
2.573527845454029794e+00
3.077800036104348269e+00
5.274192858765439640e-01
6.170649548349600444e-01
6.072469336719515942e-01
6.852372731843402454e-01
6.738127230017165736e-01
6.295495802033310717e-01
5.512504142084525549e-01
6.045342990885861356e-01
5.138567235287272439e-01
7.556529839561768602e-01
4.573158548655795741e-01
6.333752584698945087e-01
6.031705856452246328e-01
7.782075930178578016e-01
6.249275452822471433e-01
7.680398172303930515e-01
3.961051350390750181e-01
4.309528046302294468e-01
5.242275105923319689e-01
5.644177905473424239e-01
4.356804905870125255e-01
5.013725119333949376e-01
6.052147489688477489e-01
5.543109918267626890e-01
5.499014632327801078e-01
5.063583601207047868e-01
6.748676337737287145e-01
6.823141248950351789e-01
2.593073819568123106e+00
2.282609420105377929e+00
1.880938094298009400e+00
nan
nan
nan
