# index L from 0..N (L=0 and L=N unused)
nan
nan
8.164465453054836619e-01
1.303429010279722577e+00
1.673121073146923043e+00
2.068590465527429867e+00
1.147832427124260563e-01
1.024707615870999178e-01
9.337499600500349939e-02
1.003043290055274650e-01
1.004596720327588649e-01
1.065973742879418318e-01
9.513247919038557432e-02
1.059149773259339539e-01
2.126869241359683749e-01
2.784718620862643434e-01
1.457374577255223236e-01
1.091552603599913185e-01
1.226433162828216850e-01
2.497907576467042201e-01
1.622410235672037682e-01
8.242861858088028348e-02
1.154571261970136209e-01
1.720479897600847574e-01
2.011253861794413400e-01
1.430707520362871077e-01
1.031399580140579669e-01
1.888821081527952694e-01
7.131304653960578166e-02
1.195369125289160728e-01
9.898472162619044445e-02
9.444889319118816851e-02
1.953037512190251568e-01
1.176034198045688844e-01
1.376763311803069212e-01
1.335730004357669753e-01
1.801751129288003739e+00
1.346961538026305583e+00
nan
nan
nan
