# index L from 0..N (L=0 and L=N unused)
nan
nan
9.095545813796063195e-01
1.444747435387206291e+00
1.754972229260522099e+00
1.926115304569412157e+00
5.329696618840475963e-01
3.810360564454449150e-01
5.132026791845698543e-01
4.265185158095030626e-01
4.417180470384650115e-01
5.114431313654366207e-01
6.739774295839421336e-01
4.819579691744946826e-01
5.870474437407442458e-01
4.638026376702903963e-01
5.158311319928203798e-01
3.793877541260023412e-01
4.628078196972453262e-01
6.707139127773766862e-01
5.825544256192809467e-01
6.031120013927094847e-01
8.085791180853993954e-01
3.984524159786407282e-01
4.981600910215640554e-01
5.754368399133052980e-01
5.391056150647870471e-01
4.130801760024652713e-01
4.447382362046035653e-01
5.206967571215328494e-01
4.136016549041330870e-01
3.979702490929941661e-01
4.480897332445592518e-01
4.308023081512397656e-01
5.981067898764776958e-01
4.674035299491987594e-01
1.774935749827399434e+00
1.489779679881441332e+00
nan
nan
nan
